trip_id,start_node,start_state,start_district,destination_node,destination_state,destination_district,trip_type,cargo_type,vehicle_type,departure_time
T01809,N0067,Mizoram,Hnahthial,N0062,Mizoram,Hnahthial,Within-state,Agricultural Produce,Heavy Truck,2026-06-27T00:30:00Z
T01810,N0047,Meghalaya,Eastern West Khasi Hills,N0028,Assam,Lakhimpur,Inter-state,Construction Material,Medium Goods Vehicle,2026-06-23T05:30:00Z
T01811,N0007,Arunachal Pradesh,West Kameng,N0044,Manipur,Ukhrul,Inter-state,Construction Material,Heavy Truck,2026-10-01T11:45:00Z
T01812,N0102,Sikkim,Gyalshing,N0045,Manipur,Senapati,Inter-state,Food Supplies,Truck,2026-01-21T13:00:00Z
T01813,N0044,Manipur,Ukhrul,N0046,Meghalaya,South Garo Hills,Inter-state,Essential Goods,Heavy Truck,2026-02-25T21:45:00Z
T01814,N0095,Sikkim,Gyalshing,N0101,Sikkim,Namchi,Within-state,Agricultural Produce,Heavy Truck,2026-10-08T01:15:00Z
T01815,N0100,Sikkim,Gyalshing,N0071,Mizoram,Champhai,Inter-state,Food Supplies,Medium Goods Vehicle,2026-04-19T13:15:00Z
T01816,N0018,Assam,Darrang,N0023,Assam,Kamrup Metropolitan,Within-state,Food Supplies,Medium Goods Vehicle,2026-11-13T05:00:00Z
T01817,N0042,Manipur,Jiribam,N0098,Sikkim,Namchi,Inter-state,Essential Goods,Truck,2026-02-13T13:45:00Z
T01818,N0120,Tripura,Sepahijala,N0068,Mizoram,Aizawl,Inter-state,Food Supplies,Heavy Truck,2026-12-11T21:15:00Z
T01819,N0039,Manipur,Thoubal,N0018,Assam,Darrang,Inter-state,Medicine,Medium Goods Vehicle,2026-03-19T16:00:00Z
T01820,N0045,Manipur,Senapati,N0098,Sikkim,Namchi,Inter-state,Food Supplies,Truck,2026-03-04T22:00:00Z
T01821,N0117,Tripura,Dhalai,N0110,Tripura,Dhalai,Within-state,Construction Material,Truck,2026-10-08T06:30:00Z
T01822,N0073,Mizoram,Champhai,N0042,Manipur,Jiribam,Inter-state,Medicine,Medium Goods Vehicle,2026-04-16T00:45:00Z
T01823,N0019,Assam,Dhemaji,N0054,Meghalaya,Ri-Bhoi,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-09-08T15:45:00Z
T01824,N0117,Tripura,Dhalai,N0110,Tripura,Dhalai,Within-state,Food Supplies,Heavy Truck,2026-10-03T14:15:00Z
T01825,N0052,Meghalaya,East Garo Hills,N0079,Nagaland,Peren,Inter-state,Food Supplies,Truck,2026-02-08T02:45:00Z
T01826,N0006,Arunachal Pradesh,East Kameng,N0073,Mizoram,Champhai,Inter-state,Construction Material,Truck,2026-10-10T23:00:00Z
T01827,N0102,Sikkim,Gyalshing,N0110,Tripura,Dhalai,Inter-state,Construction Material,Truck,2026-10-26T09:00:00Z
T01828,N0045,Manipur,Senapati,N0011,Arunachal Pradesh,Namsai,Inter-state,Medicine,Medium Goods Vehicle,2026-01-10T23:00:00Z
T01829,N0049,Meghalaya,North Garo Hills,N0028,Assam,Lakhimpur,Inter-state,Medicine,Medium Goods Vehicle,2026-04-16T14:45:00Z
T01830,N0026,Assam,Kamrup,N0072,Mizoram,Mamit,Inter-state,Agricultural Produce,Heavy Truck,2026-05-19T22:45:00Z
T01831,N0071,Mizoram,Champhai,N0086,Nagaland,Wokha,Inter-state,Construction Material,Medium Goods Vehicle,2026-06-10T12:00:00Z
T01832,N0029,Assam,Barpeta,N0028,Assam,Lakhimpur,Within-state,Food Supplies,Truck,2026-04-20T14:30:00Z
T01833,N0039,Manipur,Thoubal,N0037,Manipur,Tamenglong,Within-state,Food Supplies,Medium Goods Vehicle,2026-06-27T09:45:00Z
T01834,N0077,Nagaland,Zunheboto,N0004,Arunachal Pradesh,Upper Subansiri,Inter-state,Food Supplies,Truck,2026-03-13T10:00:00Z
T01835,N0020,Assam,Dhubri,N0004,Arunachal Pradesh,Upper Subansiri,Inter-state,Construction Material,Heavy Truck,2026-02-01T11:15:00Z
T01836,N0068,Mizoram,Aizawl,N0022,Assam,Barpeta,Inter-state,Construction Material,Truck,2026-02-13T17:00:00Z
T01837,N0099,Sikkim,Mangan,N0063,Mizoram,Serchhip,Inter-state,Medicine,Truck,2026-01-21T12:30:00Z
T01838,N0020,Assam,Dhubri,N0117,Tripura,Dhalai,Inter-state,Construction Material,Truck,2026-10-01T23:45:00Z
T01839,N0002,Arunachal Pradesh,Lower Subansiri,N0098,Sikkim,Namchi,Inter-state,Medicine,Medium Goods Vehicle,2026-08-22T20:30:00Z
T01840,N0117,Tripura,Dhalai,N0084,Nagaland,Chumoukedima,Inter-state,Medicine,Truck,2026-06-06T13:30:00Z
T01841,N0064,Mizoram,Hnahthial,N0005,Arunachal Pradesh,Upper Subansiri,Inter-state,Agricultural Produce,Truck,2026-03-08T20:45:00Z
T01842,N0049,Meghalaya,North Garo Hills,N0075,Mizoram,Serchhip,Inter-state,Food Supplies,Medium Goods Vehicle,2026-05-18T12:15:00Z
T01843,N0011,Arunachal Pradesh,Namsai,N0032,Manipur,Ukhrul,Inter-state,Agricultural Produce,Truck,2026-09-22T11:15:00Z
T01844,N0008,Arunachal Pradesh,Tawang,N0103,Sikkim,Namchi,Inter-state,Food Supplies,Truck,2026-09-10T22:45:00Z
T01845,N0045,Manipur,Senapati,N0032,Manipur,Ukhrul,Within-state,Essential Goods,Medium Goods Vehicle,2026-07-10T19:00:00Z
T01846,N0051,Meghalaya,East Garo Hills,N0108,Tripura,Unakoti,Inter-state,Essential Goods,Truck,2026-05-26T07:30:00Z
T01847,N0034,Manipur,Ukhrul,N0078,Nagaland,Niuland,Inter-state,Food Supplies,Medium Goods Vehicle,2026-12-08T21:30:00Z
T01848,N0014,Arunachal Pradesh,Longding,N0118,Tripura,Dhalai,Inter-state,Essential Goods,Medium Goods Vehicle,2026-04-07T03:30:00Z
T01849,N0091,Sikkim,Gangtok,N0117,Tripura,Dhalai,Inter-state,Agricultural Produce,Truck,2026-06-10T09:45:00Z
T01850,N0060,Meghalaya,East Garo Hills,N0109,Tripura,South Tripura,Inter-state,Agricultural Produce,Truck,2026-08-06T14:00:00Z
T01851,N0003,Arunachal Pradesh,Tawang,N0074,Mizoram,Lunglei,Inter-state,Construction Material,Heavy Truck,2026-02-24T23:30:00Z
T01852,N0111,Tripura,Dhalai,N0116,Tripura,Sepahijala,Within-state,Agricultural Produce,Medium Goods Vehicle,2026-11-17T10:45:00Z
T01853,N0054,Meghalaya,Ri-Bhoi,N0107,Tripura,West Tripura,Inter-state,Essential Goods,Medium Goods Vehicle,2026-06-21T09:15:00Z
T01854,N0076,Nagaland,Kohima,N0048,Meghalaya,West Garo Hills,Inter-state,Construction Material,Heavy Truck,2026-02-28T23:00:00Z
T01855,N0004,Arunachal Pradesh,Upper Subansiri,N0048,Meghalaya,West Garo Hills,Inter-state,Medicine,Medium Goods Vehicle,2026-03-22T14:30:00Z
T01856,N0092,Sikkim,Namchi,N0106,Tripura,West Tripura,Inter-state,Essential Goods,Medium Goods Vehicle,2026-08-28T21:30:00Z
T01857,N0007,Arunachal Pradesh,West Kameng,N0099,Sikkim,Mangan,Inter-state,Food Supplies,Truck,2026-08-25T10:00:00Z
T01858,N0101,Sikkim,Namchi,N0095,Sikkim,Gyalshing,Within-state,Food Supplies,Heavy Truck,2026-06-20T22:00:00Z
T01859,N0094,Sikkim,Gangtok,N0093,Sikkim,Gangtok,Within-state,Medicine,Truck,2026-03-04T18:30:00Z
T01860,N0110,Tripura,Dhalai,N0053,Meghalaya,South West Khasi Hills,Inter-state,Food Supplies,Heavy Truck,2026-02-06T21:15:00Z
T01861,N0116,Tripura,Sepahijala,N0023,Assam,Kamrup Metropolitan,Inter-state,Construction Material,Truck,2026-01-16T01:45:00Z
T01862,N0118,Tripura,Dhalai,N0093,Sikkim,Gangtok,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-05-24T01:00:00Z
T01863,N0104,Sikkim,Mangan,N0060,Meghalaya,East Garo Hills,Inter-state,Essential Goods,Heavy Truck,2026-04-01T02:45:00Z
T01864,N0049,Meghalaya,North Garo Hills,N0093,Sikkim,Gangtok,Inter-state,Construction Material,Medium Goods Vehicle,2026-02-11T14:45:00Z
T01865,N0051,Meghalaya,East Garo Hills,N0120,Tripura,Sepahijala,Inter-state,Essential Goods,Heavy Truck,2026-03-04T07:00:00Z
T01866,N0022,Assam,Barpeta,N0009,Arunachal Pradesh,Namsai,Inter-state,Medicine,Heavy Truck,2026-12-26T13:30:00Z
T01867,N0061,Mizoram,Saitual,N0049,Meghalaya,North Garo Hills,Inter-state,Essential Goods,Heavy Truck,2026-01-07T01:45:00Z
T01868,N0107,Tripura,West Tripura,N0049,Meghalaya,North Garo Hills,Inter-state,Food Supplies,Truck,2026-03-27T07:30:00Z
T01869,N0065,Mizoram,Saitual,N0054,Meghalaya,Ri-Bhoi,Inter-state,Essential Goods,Truck,2026-02-14T11:15:00Z
T01870,N0040,Manipur,Noney,N0020,Assam,Dhubri,Inter-state,Medicine,Heavy Truck,2026-01-24T16:30:00Z
T01871,N0103,Sikkim,Namchi,N0024,Assam,Nagaon,Inter-state,Construction Material,Heavy Truck,2026-03-26T04:45:00Z
T01872,N0102,Sikkim,Gyalshing,N0072,Mizoram,Mamit,Inter-state,Food Supplies,Heavy Truck,2026-10-28T17:30:00Z
T01873,N0014,Arunachal Pradesh,Longding,N0094,Sikkim,Gangtok,Inter-state,Food Supplies,Medium Goods Vehicle,2026-01-03T21:00:00Z
T01874,N0017,Assam,Dhubri,N0098,Sikkim,Namchi,Inter-state,Agricultural Produce,Truck,2026-10-04T06:00:00Z
T01875,N0023,Assam,Kamrup Metropolitan,N0101,Sikkim,Namchi,Inter-state,Construction Material,Medium Goods Vehicle,2026-08-27T17:45:00Z
T01876,N0030,Assam,Dibrugarh,N0089,Nagaland,Longleng,Inter-state,Medicine,Heavy Truck,2026-07-07T05:45:00Z
T01877,N0023,Assam,Kamrup Metropolitan,N0014,Arunachal Pradesh,Longding,Inter-state,Construction Material,Truck,2026-07-21T05:00:00Z
T01878,N0039,Manipur,Thoubal,N0118,Tripura,Dhalai,Inter-state,Essential Goods,Truck,2026-10-06T08:30:00Z
T01879,N0074,Mizoram,Lunglei,N0034,Manipur,Ukhrul,Inter-state,Construction Material,Medium Goods Vehicle,2026-05-12T16:30:00Z
T01880,N0035,Manipur,Ukhrul,N0066,Mizoram,Aizawl,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-08-22T23:00:00Z
T01881,N0057,Meghalaya,South West Khasi Hills,N0116,Tripura,Sepahijala,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-12-28T05:15:00Z
T01882,N0032,Manipur,Ukhrul,N0119,Tripura,West Tripura,Inter-state,Construction Material,Heavy Truck,2026-12-22T04:30:00Z
T01883,N0045,Manipur,Senapati,N0010,Arunachal Pradesh,East Kameng,Inter-state,Construction Material,Heavy Truck,2026-04-06T12:30:00Z
T01884,N0111,Tripura,Dhalai,N0009,Arunachal Pradesh,Namsai,Inter-state,Construction Material,Heavy Truck,2026-12-06T18:00:00Z
T01885,N0050,Meghalaya,East Khasi Hills,N0091,Sikkim,Gangtok,Inter-state,Essential Goods,Medium Goods Vehicle,2026-04-05T22:30:00Z
T01886,N0039,Manipur,Thoubal,N0077,Nagaland,Zunheboto,Inter-state,Food Supplies,Truck,2026-02-13T11:45:00Z
T01887,N0023,Assam,Kamrup Metropolitan,N0037,Manipur,Tamenglong,Inter-state,Agricultural Produce,Truck,2026-03-06T12:00:00Z
T01888,N0107,Tripura,West Tripura,N0049,Meghalaya,North Garo Hills,Inter-state,Essential Goods,Medium Goods Vehicle,2026-02-20T07:15:00Z
T01889,N0028,Assam,Lakhimpur,N0051,Meghalaya,East Garo Hills,Inter-state,Food Supplies,Truck,2026-07-24T09:00:00Z
T01890,N0003,Arunachal Pradesh,Tawang,N0092,Sikkim,Namchi,Inter-state,Medicine,Heavy Truck,2026-04-10T10:30:00Z
T01891,N0116,Tripura,Sepahijala,N0103,Sikkim,Namchi,Inter-state,Medicine,Truck,2026-07-09T09:45:00Z
T01892,N0090,Nagaland,Chumoukedima,N0082,Nagaland,Mon,Within-state,Medicine,Medium Goods Vehicle,2026-02-02T20:15:00Z
T01893,N0119,Tripura,West Tripura,N0066,Mizoram,Aizawl,Inter-state,Agricultural Produce,Heavy Truck,2026-11-09T09:30:00Z
T01894,N0053,Meghalaya,South West Khasi Hills,N0009,Arunachal Pradesh,Namsai,Inter-state,Construction Material,Truck,2026-12-05T01:00:00Z
T01895,N0114,Tripura,Sepahijala,N0099,Sikkim,Mangan,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-09-19T10:30:00Z
T01896,N0066,Mizoram,Aizawl,N0060,Meghalaya,East Garo Hills,Inter-state,Food Supplies,Truck,2026-03-12T13:45:00Z
T01897,N0028,Assam,Lakhimpur,N0098,Sikkim,Namchi,Inter-state,Food Supplies,Heavy Truck,2026-03-21T02:30:00Z
T01898,N0102,Sikkim,Gyalshing,N0062,Mizoram,Hnahthial,Inter-state,Medicine,Heavy Truck,2026-06-23T00:15:00Z
T01899,N0003,Arunachal Pradesh,Tawang,N0059,Meghalaya,West Khasi Hills,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-11-11T20:15:00Z
T01900,N0087,Nagaland,Kohima,N0045,Manipur,Senapati,Inter-state,Construction Material,Medium Goods Vehicle,2026-09-21T23:15:00Z
T01901,N0047,Meghalaya,Eastern West Khasi Hills,N0035,Manipur,Ukhrul,Inter-state,Construction Material,Heavy Truck,2026-07-26T16:30:00Z
T01902,N0094,Sikkim,Gangtok,N0038,Manipur,Ukhrul,Inter-state,Food Supplies,Truck,2026-11-28T19:30:00Z
T01903,N0021,Assam,Golaghat,N0053,Meghalaya,South West Khasi Hills,Inter-state,Essential Goods,Medium Goods Vehicle,2026-05-06T04:45:00Z
T01904,N0100,Sikkim,Gyalshing,N0024,Assam,Nagaon,Inter-state,Medicine,Truck,2026-02-26T17:45:00Z
T01905,N0047,Meghalaya,Eastern West Khasi Hills,N0086,Nagaland,Wokha,Inter-state,Essential Goods,Medium Goods Vehicle,2026-04-06T15:45:00Z
T01906,N0024,Assam,Nagaon,N0053,Meghalaya,South West Khasi Hills,Inter-state,Medicine,Medium Goods Vehicle,2026-05-28T23:15:00Z
T01907,N0096,Sikkim,Pakyong,N0079,Nagaland,Peren,Inter-state,Medicine,Heavy Truck,2026-09-04T13:30:00Z
T01908,N0043,Manipur,Noney,N0067,Mizoram,Hnahthial,Inter-state,Food Supplies,Heavy Truck,2026-08-05T19:00:00Z
T01909,N0043,Manipur,Noney,N0013,Arunachal Pradesh,Upper Subansiri,Inter-state,Food Supplies,Heavy Truck,2026-05-05T09:45:00Z
T01910,N0027,Assam,Tinsukia,N0081,Nagaland,Chumoukedima,Inter-state,Construction Material,Heavy Truck,2026-12-10T09:00:00Z
T01911,N0043,Manipur,Noney,N0103,Sikkim,Namchi,Inter-state,Essential Goods,Heavy Truck,2026-10-04T06:45:00Z
T01912,N0069,Mizoram,Mamit,N0034,Manipur,Ukhrul,Inter-state,Essential Goods,Heavy Truck,2026-07-09T13:30:00Z
T01913,N0051,Meghalaya,East Garo Hills,N0050,Meghalaya,East Khasi Hills,Within-state,Food Supplies,Truck,2026-09-08T18:45:00Z
T01914,N0112,Tripura,Unakoti,N0100,Sikkim,Gyalshing,Inter-state,Food Supplies,Truck,2026-10-18T04:15:00Z
T01915,N0058,Meghalaya,East Khasi Hills,N0030,Assam,Dibrugarh,Inter-state,Construction Material,Heavy Truck,2026-02-26T14:00:00Z
T01916,N0113,Tripura,Unakoti,N0118,Tripura,Dhalai,Within-state,Agricultural Produce,Medium Goods Vehicle,2026-11-16T10:15:00Z
T01917,N0084,Nagaland,Chumoukedima,N0028,Assam,Lakhimpur,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-11-17T05:00:00Z
T01918,N0042,Manipur,Jiribam,N0043,Manipur,Noney,Within-state,Medicine,Truck,2026-05-04T14:30:00Z
T01919,N0068,Mizoram,Aizawl,N0098,Sikkim,Namchi,Inter-state,Medicine,Heavy Truck,2026-12-12T21:00:00Z
T01920,N0115,Tripura,West Tripura,N0120,Tripura,Sepahijala,Within-state,Food Supplies,Truck,2026-05-04T08:15:00Z
T01921,N0028,Assam,Lakhimpur,N0037,Manipur,Tamenglong,Inter-state,Food Supplies,Medium Goods Vehicle,2026-08-07T10:00:00Z
T01922,N0048,Meghalaya,West Garo Hills,N0080,Nagaland,Longleng,Inter-state,Agricultural Produce,Heavy Truck,2026-07-24T03:30:00Z
T01923,N0023,Assam,Kamrup Metropolitan,N0069,Mizoram,Mamit,Inter-state,Agricultural Produce,Truck,2026-04-11T09:00:00Z
T01924,N0025,Assam,Tinsukia,N0092,Sikkim,Namchi,Inter-state,Essential Goods,Truck,2026-03-24T04:00:00Z
T01925,N0007,Arunachal Pradesh,West Kameng,N0027,Assam,Tinsukia,Inter-state,Agricultural Produce,Heavy Truck,2026-08-13T00:15:00Z
T01926,N0110,Tripura,Dhalai,N0066,Mizoram,Aizawl,Inter-state,Essential Goods,Truck,2026-12-23T23:30:00Z
T01927,N0012,Arunachal Pradesh,West Siang,N0087,Nagaland,Kohima,Inter-state,Agricultural Produce,Heavy Truck,2026-08-09T19:00:00Z
T01928,N0079,Nagaland,Peren,N0023,Assam,Kamrup Metropolitan,Inter-state,Agricultural Produce,Heavy Truck,2026-06-17T16:15:00Z
T01929,N0017,Assam,Dhubri,N0049,Meghalaya,North Garo Hills,Inter-state,Medicine,Medium Goods Vehicle,2026-09-14T00:15:00Z
T01930,N0073,Mizoram,Champhai,N0112,Tripura,Unakoti,Inter-state,Construction Material,Medium Goods Vehicle,2026-01-07T07:15:00Z
T01931,N0008,Arunachal Pradesh,Tawang,N0029,Assam,Barpeta,Inter-state,Medicine,Medium Goods Vehicle,2026-05-20T16:30:00Z
T01932,N0077,Nagaland,Zunheboto,N0099,Sikkim,Mangan,Inter-state,Food Supplies,Heavy Truck,2026-01-03T19:45:00Z
T01933,N0056,Meghalaya,East Garo Hills,N0059,Meghalaya,West Khasi Hills,Within-state,Essential Goods,Medium Goods Vehicle,2026-05-24T04:00:00Z
T01934,N0091,Sikkim,Gangtok,N0077,Nagaland,Zunheboto,Inter-state,Construction Material,Heavy Truck,2026-07-26T06:15:00Z
T01935,N0017,Assam,Dhubri,N0120,Tripura,Sepahijala,Inter-state,Construction Material,Heavy Truck,2026-02-03T16:15:00Z
T01936,N0035,Manipur,Ukhrul,N0066,Mizoram,Aizawl,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-07-23T16:00:00Z
T01937,N0043,Manipur,Noney,N0103,Sikkim,Namchi,Inter-state,Medicine,Medium Goods Vehicle,2026-03-09T03:30:00Z
T01938,N0077,Nagaland,Zunheboto,N0083,Nagaland,Dimapur,Within-state,Medicine,Heavy Truck,2026-05-04T18:15:00Z
T01939,N0027,Assam,Tinsukia,N0069,Mizoram,Mamit,Inter-state,Medicine,Heavy Truck,2026-09-06T04:45:00Z
T01940,N0097,Sikkim,Mangan,N0103,Sikkim,Namchi,Within-state,Agricultural Produce,Medium Goods Vehicle,2026-01-14T17:15:00Z
T01941,N0015,Arunachal Pradesh,Tirap,N0059,Meghalaya,West Khasi Hills,Inter-state,Essential Goods,Truck,2026-02-09T19:15:00Z
T01942,N0061,Mizoram,Saitual,N0102,Sikkim,Gyalshing,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-12-14T08:45:00Z
T01943,N0093,Sikkim,Gangtok,N0092,Sikkim,Namchi,Within-state,Essential Goods,Heavy Truck,2026-07-10T19:45:00Z
T01944,N0034,Manipur,Ukhrul,N0011,Arunachal Pradesh,Namsai,Inter-state,Construction Material,Heavy Truck,2026-04-25T11:30:00Z
T01945,N0037,Manipur,Tamenglong,N0003,Arunachal Pradesh,Tawang,Inter-state,Essential Goods,Truck,2026-03-26T07:00:00Z
T01946,N0091,Sikkim,Gangtok,N0104,Sikkim,Mangan,Within-state,Construction Material,Heavy Truck,2026-10-04T00:00:00Z
T01947,N0117,Tripura,Dhalai,N0043,Manipur,Noney,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-02-01T14:15:00Z
T01948,N0033,Manipur,Jiribam,N0019,Assam,Dhemaji,Inter-state,Essential Goods,Heavy Truck,2026-12-05T15:30:00Z
T01949,N0116,Tripura,Sepahijala,N0057,Meghalaya,South West Khasi Hills,Inter-state,Construction Material,Medium Goods Vehicle,2026-08-14T09:30:00Z
T01950,N0116,Tripura,Sepahijala,N0020,Assam,Dhubri,Inter-state,Essential Goods,Heavy Truck,2026-02-19T21:30:00Z
T01951,N0020,Assam,Dhubri,N0052,Meghalaya,East Garo Hills,Inter-state,Medicine,Medium Goods Vehicle,2026-08-19T20:15:00Z
T01952,N0042,Manipur,Jiribam,N0119,Tripura,West Tripura,Inter-state,Agricultural Produce,Heavy Truck,2026-01-28T12:15:00Z
T01953,N0028,Assam,Lakhimpur,N0087,Nagaland,Kohima,Inter-state,Agricultural Produce,Truck,2026-09-04T22:00:00Z
T01954,N0119,Tripura,West Tripura,N0091,Sikkim,Gangtok,Inter-state,Essential Goods,Truck,2026-08-01T13:00:00Z
T01955,N0030,Assam,Dibrugarh,N0117,Tripura,Dhalai,Inter-state,Food Supplies,Medium Goods Vehicle,2026-04-13T16:45:00Z
T01956,N0062,Mizoram,Hnahthial,N0114,Tripura,Sepahijala,Inter-state,Construction Material,Medium Goods Vehicle,2026-09-22T06:45:00Z
T01957,N0118,Tripura,Dhalai,N0082,Nagaland,Mon,Inter-state,Medicine,Truck,2026-09-02T13:00:00Z
T01958,N0097,Sikkim,Mangan,N0098,Sikkim,Namchi,Within-state,Agricultural Produce,Truck,2026-07-12T10:15:00Z
T01959,N0100,Sikkim,Gyalshing,N0120,Tripura,Sepahijala,Inter-state,Agricultural Produce,Truck,2026-08-19T13:00:00Z
T01960,N0067,Mizoram,Hnahthial,N0027,Assam,Tinsukia,Inter-state,Agricultural Produce,Heavy Truck,2026-02-27T18:15:00Z
T01961,N0078,Nagaland,Niuland,N0017,Assam,Dhubri,Inter-state,Food Supplies,Medium Goods Vehicle,2026-12-20T09:15:00Z
T01962,N0106,Tripura,West Tripura,N0089,Nagaland,Longleng,Inter-state,Medicine,Medium Goods Vehicle,2026-01-03T08:00:00Z
T01963,N0085,Nagaland,Phek,N0072,Mizoram,Mamit,Inter-state,Construction Material,Medium Goods Vehicle,2026-12-16T11:00:00Z
T01964,N0036,Manipur,Ukhrul,N0029,Assam,Barpeta,Inter-state,Medicine,Truck,2026-03-07T20:00:00Z
T01965,N0055,Meghalaya,West Jaintia Hills,N0015,Arunachal Pradesh,Tirap,Inter-state,Medicine,Heavy Truck,2026-09-16T11:45:00Z
T01966,N0091,Sikkim,Gangtok,N0060,Meghalaya,East Garo Hills,Inter-state,Essential Goods,Heavy Truck,2026-11-16T10:15:00Z
T01967,N0054,Meghalaya,Ri-Bhoi,N0092,Sikkim,Namchi,Inter-state,Medicine,Medium Goods Vehicle,2026-08-23T17:30:00Z
T01968,N0101,Sikkim,Namchi,N0044,Manipur,Ukhrul,Inter-state,Food Supplies,Medium Goods Vehicle,2026-12-19T11:00:00Z
T01969,N0020,Assam,Dhubri,N0004,Arunachal Pradesh,Upper Subansiri,Inter-state,Construction Material,Truck,2026-02-24T12:45:00Z
T01970,N0028,Assam,Lakhimpur,N0048,Meghalaya,West Garo Hills,Inter-state,Essential Goods,Truck,2026-05-25T20:00:00Z
T01971,N0011,Arunachal Pradesh,Namsai,N0050,Meghalaya,East Khasi Hills,Inter-state,Agricultural Produce,Heavy Truck,2026-10-13T03:30:00Z
T01972,N0031,Manipur,Noney,N0017,Assam,Dhubri,Inter-state,Construction Material,Medium Goods Vehicle,2026-04-09T09:00:00Z
T01973,N0088,Nagaland,Longleng,N0048,Meghalaya,West Garo Hills,Inter-state,Construction Material,Medium Goods Vehicle,2026-07-11T01:00:00Z
T01974,N0116,Tripura,Sepahijala,N0096,Sikkim,Pakyong,Inter-state,Medicine,Heavy Truck,2026-06-02T16:30:00Z
T01975,N0002,Arunachal Pradesh,Lower Subansiri,N0024,Assam,Nagaon,Inter-state,Food Supplies,Truck,2026-12-01T11:30:00Z
T01976,N0022,Assam,Barpeta,N0103,Sikkim,Namchi,Inter-state,Medicine,Heavy Truck,2026-09-03T11:00:00Z
T01977,N0104,Sikkim,Mangan,N0043,Manipur,Noney,Inter-state,Essential Goods,Heavy Truck,2026-10-07T19:15:00Z
T01978,N0045,Manipur,Senapati,N0070,Mizoram,Hnahthial,Inter-state,Medicine,Truck,2026-12-19T16:30:00Z
T01979,N0101,Sikkim,Namchi,N0078,Nagaland,Niuland,Inter-state,Essential Goods,Medium Goods Vehicle,2026-11-10T10:15:00Z
T01980,N0120,Tripura,Sepahijala,N0064,Mizoram,Hnahthial,Inter-state,Medicine,Medium Goods Vehicle,2026-10-16T09:30:00Z
T01981,N0043,Manipur,Noney,N0113,Tripura,Unakoti,Inter-state,Construction Material,Heavy Truck,2026-12-09T14:45:00Z
T01982,N0110,Tripura,Dhalai,N0108,Tripura,Unakoti,Within-state,Food Supplies,Heavy Truck,2026-07-21T13:15:00Z
T01983,N0021,Assam,Golaghat,N0007,Arunachal Pradesh,West Kameng,Inter-state,Food Supplies,Medium Goods Vehicle,2026-06-16T04:15:00Z
T01984,N0034,Manipur,Ukhrul,N0109,Tripura,South Tripura,Inter-state,Agricultural Produce,Truck,2026-03-23T16:45:00Z
T01985,N0071,Mizoram,Champhai,N0066,Mizoram,Aizawl,Within-state,Agricultural Produce,Truck,2026-08-27T00:00:00Z
T01986,N0089,Nagaland,Longleng,N0003,Arunachal Pradesh,Tawang,Inter-state,Food Supplies,Medium Goods Vehicle,2026-02-09T17:30:00Z
T01987,N0095,Sikkim,Gyalshing,N0076,Nagaland,Kohima,Inter-state,Agricultural Produce,Truck,2026-03-09T05:15:00Z
T01988,N0025,Assam,Tinsukia,N0023,Assam,Kamrup Metropolitan,Within-state,Agricultural Produce,Medium Goods Vehicle,2026-07-10T06:00:00Z
T01989,N0078,Nagaland,Niuland,N0049,Meghalaya,North Garo Hills,Inter-state,Food Supplies,Heavy Truck,2026-06-16T05:00:00Z
T01990,N0078,Nagaland,Niuland,N0020,Assam,Dhubri,Inter-state,Food Supplies,Truck,2026-04-05T04:45:00Z
T01991,N0041,Manipur,Imphal East,N0074,Mizoram,Lunglei,Inter-state,Food Supplies,Medium Goods Vehicle,2026-11-18T20:00:00Z
T01992,N0078,Nagaland,Niuland,N0114,Tripura,Sepahijala,Inter-state,Essential Goods,Medium Goods Vehicle,2026-12-12T22:15:00Z
T01993,N0097,Sikkim,Mangan,N0046,Meghalaya,South Garo Hills,Inter-state,Food Supplies,Medium Goods Vehicle,2026-02-28T15:15:00Z
T01994,N0093,Sikkim,Gangtok,N0076,Nagaland,Kohima,Inter-state,Construction Material,Heavy Truck,2026-03-19T01:30:00Z
